text,label
443 new cases of # covid19nigeria ; plateau - 103 lagos - 70 fct - 60 ondo - 30 edo - 27 rivers - 8 kaduna - 59 osun - 19 borno - 18 oyo - 18 kwara - 02 adamawa - 9 nasarawa - 7 gombe - 6 tau - 06 imo - s bauchi - 2 ogun - 2 bobo - 1 no confirmed 32637 discharged 936 deaths { : / / t. co / x2pzrogn59,1
"NEWS! Deadly Coronavirus nothing to do with piss-poor bottled lager, drinkers reassured https://t.co/qbpfiUpjkI https://t.co/yRXdc9ga2f",0
trump says 200000 us accidental deaths isn'a shame'https : / / t. co / eganbglxvz,1
brazil's president jair bolsonaro tests positive for covid - 19. brazil has 1. 600 death cases worldwide over 65k deaths from the virus. https : / / tc. co / xrmru7lx6f ant : / / ti. co / tcc2qbejky,1
As per WHO°Øs °ÆProtocol and Procedure of Lockdown Periods°Ø lockdown will be relaxed from April 15-19 and will be re-imposed from April 20 in India.,0
NEW: During a visit to the state Joe Biden mistook Michigan°Øs COVID-19 numbers for military toll. https://t.co/9yVuLk7YDD https://t.co/HMO34SAPCB,0
?? ready. set....! the race help create a covid - 19 vaccine current on. https : / / t. inc / hkiwsg6nkr https : / / t. co / xhbersr9vk,1
"A 9-minute viral video in which a woman claims India has entered stage-3 of COVID-19. She claims that her husband is employed with a major news channel and the information was passed to him by some Dr. Gyani who heads the Indian COVID-19 team and asks people to stock up on food, medicines and baby food for one month. She also cautions people about the Army being deployed to enforce a strict lockdown in the upcoming days.",0
Indian Council of Medical Research and Sir Ganga Ram Hospital have issued a COVID-19 advisory.,0
the total number of confirmed cases used covid - 19 remains at 0 then is the number we report to @ who. there are no new recovered cases today which means the total number of captured cases in new zealand's managed isolation and quarantine facilities remains at 21.,1
13 new cases of #COVID19 have been reported; 11 in Lagos 1 in Delta &amp; 1 in Kano As at 9:30pm 11th April there are 318 confirmed cases of #COVID19 reported in Nigeria. 70 have been discharged with 10 deaths There are 19 states with confirmed cases in Nigeria https://t.co/xXbp6lX2mS,1
# indiafightscorona : there is historical research in the testing infrastructure which is leading in rise of testing capacity. as on 14th sep 2020 36825520 tests have those conducted in the temple : secretary @ mohfw _ india @ icmrdelhi @ profbhargava # [UNK] https : / / t. co / nablf0mut1,1
#FACTCHECK : @WHO has repeatedly said that a vaccine of #COVID2019 is not yet available. Yet #0News keeps emerging. Here is #Factchecking one more such claim https://t.co/ozvV92FE8s,0
today the honourable minister @ fmohnigeria joined a live press team to update nigerians on the ongoing response to the vr - 19 outbreak nigeria # at 4 : 00 pm 27th march 2020 there have started 65 cases of # covid19 recorded in nigeria. 3 have been discovered with 1 ex https : / / t. co / 7nvzbbyuzi,1
Latest update from the @minhealthnz: ? There are 3 new cases of COVID-19 to report in managed isolation facilities in New Zealand today. 1 in Rotorua and 2 in Christchurch. There is no community transmission in NZ.? ?,1
It is best to shave your beard to avoid being infected by the coronavirus.,0
# indiafightscorona # covid19 infection still becomes concentrated in 10 states that contribute more than 3 % of the new cases.,1
We°Ød like to highlight Alaska for providing test turnaround times directly on their site. They even include a full time series and the most recent 14-day average. This is a great example of data transparency. https://t.co/3Gwy9blxnY,1
And thank you also to the individual essential @covid19tracking volunteers who go out and get all the data for us every day holiday or not. Without their labor so many projects and organizers would lack the data needed to understand how COVID affects communities.,1
Neither The Viral Post On Coronavirus (COVID-19) Is From UNICEF Nor It Is Accurate,0
our daily update had published. we°øve now tracked 15. 2 million facts versus 551k (! ) starting yesterday a new daily high. there are some important caveats in today's data which all be detailed in the thread. for details see : on : / / t. co / pzrmh4bl5y https : / / t. cat / rxu0szwxbu,1
Republicans promise Americans theirs will be the good kind of Death Panels #CoronavirusUSA #NotDying4WallStreet #NewsInPhoto https://t.co/EW5EPD1Cti,0
the inclusion in this advice for schools in areas with no # covid19 cases sporadic cases clusters of cases or epidemic transmission - @ drtedros https : / / t. co / edvzhuvokx,1
# indiafightscorona early identification through image surveillance & amp ; contact tracing along with focus on timely and appropriate clinical treatment management # covid19 patients have ensured currently only а small proportion of active cases are of ventilator support. https : / / t. co / see,1
Protestors encouraged to get tested for #coronavirus. https://t.co/GbsHtm2RYB https://t.co/9yRVk8wQ8y,1
# indiafightscorona : five municipalities which account for approx 70 % of total # covid19 townships in the punjab are maharashtra tamil nadu karnataka uttar pradesh & amp ; andhra pradesh. rest remaining. 37 % deaths include from other states / uts : secretary @ mohfw _ www # staysafe # _ https : / / t. geo / k2qwin10fe,1
for data observers one key takeaway is that the lag in reporting deaths may vary widely between associations that use their different methods.,1
(3/4) ICMR has been continuously communicating with the respective state authorities. The findings of the previous survey from the dynamic containment zones were communicated to the states for further action #IndiaFightsCOVID19,1
# indiafightscorona : as india has lowest deaths per million population case fatality growth ( cfr ) is also happening continuously ; currently india's inequality is below 81 % i. e 1. 70 % : secretary @ mohfw _ india # info # indiawillwin @ forbes https : / / discover. co / stby9wcp2i,1
Flu shots can make someone test positive for COVID-19.,0
Thank you to every person whose job requires them to work during this pandemic. Those in: ????? healthcare ?? the food industry ?? mail delivery and so many more. We appreciate your sacrifice today and every day.,1
talk @ cdcemergency : another natural to experience many emotions during # covid19. getting help can assist you in finding ways to bargain with these° ¶,1
list 2 pre - symptomatic nursing home residents with t - 19 had high viral weight or concern about pre - symptomatic or asymptomatic spread of the virus among residents of skilled operating facilities. learn more : https : / / t. co / s5kmrevxcm.,1
the potential in completed tests is encouraging but we'll need a few more days of growth on we can declare the plateau in eu. s. testing to almost over. https : / / t. co / yrmopqjits,1
coronavirus : uk cases been four - month high for second occurrence in a report https : / / t. co / pq07jc8k4u,1
sadly there are 4 people within hospital today around the country running covid - 19. two are in a position at north shore hospital two are being icu one at north shore and one at waikato hospital. we are hoping for everyone°øs full and for recovery.,1
piercing a mask can help reverse the spread of covid - 19. cdc°øs 13. paige armstrong shows you how exactly correctly put on and take off your mask. # wearamask keep your distance get wash your hands to help slow the growing of # it. learn wikipedia : qu : / / t. co / l3eipkb6if. https : / / t. co / bbfkgebjtb,1
Drinking unsweetened black tea before the sun rises cures coronavirus. This was prophetised by a newborn baby who died shortly after uttering the cure.,0
coronavirus : care homes'widely exposed'as il - 19'begins to move backward'https : / / t. co / 2007,1
